ID,ESG_class,final_normalized_score_env,final_normalized_score_social,final_normalized_score_governance,MORE_score_2022,MORE_score_2021,MORE_score_2020,total_assets_2022,total_assets_2021,total_assets_2020,current_assets_2022,current_assets_2021,current_assets_2020,shareholders_funds_2022,shareholders_funds_2021,shareholders_funds_2020,current _liabilities_2022,current _liabilities_2021,current _liabilities_2020,turnover_2022,turnover_2021,EBIT_2022,EBIT_2021,EBIT_2020,net_income_2022,net_income_2021,net_income_2020,EBITDA_2022,EBITDA_2021,EBITDA_2020,sectors_Financials,sectors_Health.Util,sectors_Manufacturing,sectors_Tech.Com,regions_Center,regions_Islands,regions_Northeast,regions_Northwest,regions_South
1288,S3,0.785714286,0.214285714,0.785714286,3,2,3,29533.804,35751.504,26782.491,21942.527,32831.647,23537.267,10920.1,10061.548,5551.626,12226.177,15498.453,11872.623,62452.192,58751.31,1617.778,7393.655,2537.623,858.551,5109.922,2112.842,2568.407,7927.778,3017.568,False,False,True,False,False,False,False,True,False
1433,S3,0.785714286,0.214285714,0.785714286,5,4,3,34760.91,29832.677,38731.825,34432.955,29449.571,38328.534,20899.965,21171.054,20571.424,12102.695,6096.748,13667.978,64781.946,80745.934,-672.622,-55.51,732.719,-271.089,479.788,1049.193,-567.984,128.839,979.262,False,False,False,False,False,False,False,True,False
1779,S3,0.785714286,0.214285714,0.785714286,4,4,7,84725.27000546448,55649.186,44329.053,49114.43432513661,23867.243,17384.692,30380.33081693989,14326.471,11068.345,36294.25451639345,16124.291,10548.338,128322.42044808745,37802.395,5509.93537978142,1818.82,-4794.34,4401.0814043715845,1439.622,-3744.856,9368.34388150289,3862.768,-4753.411,False,False,False,False,False,False,True,False,False
1328,S3,0.785714286,0.214285714,0.785714286,4,4,4,64545.736,53412.987,45090.802,22567.284,19001.421,15752.971,15967.138,13692.565,11764.232,16916.009,13302.147,8799.854,33456.094,30494.511,3514.888,3314.675,3097.923,1643.053,1600.142,1446.907,7191.685,6975.651,6795.64,False,False,True,False,False,False,False,True,False
1141,S3,0.642857143,0.357142857,0.785714286,5,5,5,11580.57,10377.971,10476.088,8335.624,7109.017,7020.811,648.468,553.431,482.649,5894.305,4079.637,3996.577,2436.837,2070.971,244.949,166.494,115.215,95.038,70.781,21.367,480.135,393.955,331.293,False,False,False,False,False,False,False,True,False
1188,S3,0.928571429,0.357142857,0.785714286,4,5,5,48399.457,47420.857,36928.85,35748.743,35593.201,27679.086,13380.416,11569.102,10492.006,23472.276,21812.004,14430.873,22076.552,20819.856,2565.61,1257.423,1407.95,2051.76,269.3,430.979,3263.141,1968.716,2122.278,False,False,False,True,False,False,False,True,False
719,S3,0.357142857,0.785714286,0.785714286,4,3,4,105461.233,110090.685,107601.397,70270.234,75201.748,71607.213,48465.211,45796.685,38022.957,28009.56,27679.994,27638.602,83647.673,83282.794,6616.678,9048.327,5744.655,3748.79,6603.767,3415.093,11965.401,14110.242,10767.905,False,False,True,False,True,False,False,False,False
1196,S2,0.928571429,0.5,0.785714286,4,0,3,86681.753,87077.11,65727.422,21719.776,28083.276,23076.691,52021.185,52476.138,27060.214,15227.977,11413.674,12038.492,25533.209,20581.736,423.068,2423.464,6956.131,195.046,28114.004,4244.872,5279.61,7244.645,11549.15,True,False,False,False,False,False,False,True,False
559,S3,0.928571429,0.071428571,0.785714286,3,5,5,288766.196,259016.473,285241.416,50939.508,12814.731,11399.512,173749.034,164114.2,182752.827,13469.651,24105.625,35659.22,102312.554,73514.572,4681.363,-6043.656,-3736.836,872.331,-5827.803,-3485.344,24213.67,12756.731,3195.005,False,False,False,False,False,False,False,False,True
173,S2,0.928571429,0.785714286,0.785714286,4,4,4,165000.747,149770.363,147751.36,141263.124,124872.621,123997.22,66748.592,62225.193,47892.723,54313.066,57115.651,74760.609,118271.359,113119.946,10633.5,14271.714,17655.574,7770.217,13051.633,4399.698,13521.083,18181.166,20710.091,True,False,False,False,True,False,False,False,False
1575,S3,0.928571429,0.071428571,0.785714286,5,5,6,12578.357,13718.797,18957.597,2418.112,2865.814,7712.711,1024.926,1269.494,2157.038,3832.257,3370.705,7577.522,2401.43,1578.944,222.591,188.62,-104.682,-6.606,12.455,-320.994,659.85,11755.310329931974,9290.846936619717,True,False,False,False,False,False,False,True,False
1858,S3,0.785714286,0.5,0.785714286,4,5,6,394319.56,310225.305,259366.973,269584.358,183153.332,155799.149,92886.975,84113.521,77019.002,280013.003,201903.392,172797.678,769640.378,532300.559,23325.043,6700.475,-40.532,9573.454,1706.527,-40.531,30126.187,11359.448,4333.141076335878,False,False,False,False,False,False,False,True,False
1585,S2,0.928571429,0.785714286,0.785714286,2,2,3,125612.33834980988,443966.698,380082.534,63532.27164638783,202288.663,186976.625,44583.56873003802,329680.778,304023.293,42759.767684410646,103822.729,68611.378,109096.20115209126,324108.486,7082.679908745247,29683.092,25812.43,5898.350980988593,26237.762,18404.619,12655.215423387095,46469.729,43712.068,True,False,False,False,False,False,False,True,False
1584,S2,0.928571429,0.785714286,0.785714286,3,3,4,125612.33834980988,693962.0,568005.0,63532.27164638783,461446.0,357997.0,44583.56873003802,216389.0,173038.0,42759.767684410646,278908.0,205416.0,109096.20115209126,554391.0,7082.679908745247,47336.0,23889.0,5898.350980988593,33349.0,4637.0,12655.215423387095,83559.0,55931.0,True,False,False,False,False,False,False,True,False
1583,S2,0.928571429,0.785714286,0.785714286,2,3,3,948015.0,982954.0,878099.0,693916.0,571642.0,445142.0,422564.0,488355.0,436443.0,280028.0,249713.0,192401.0,917639.0,738416.0,153267.0,83640.0,44443.0,110028.0,57246.0,34525.0,199163.0,129332.0,89829.0,True,False,False,False,False,False,False,True,False
415,S2,0.928571429,0.642857143,0.785714286,4,4,6,173425.0,152993.0,130168.0,96893.0,86635.0,72601.0,42836.0,33537.0,29382.0,96359.0,84218.0,76507.0,306145.0,234895.0,12087.0,6384.0,4429.0,7412.0,3401.0,551.0,19432.0,11969.0,9484.0,True,False,False,False,False,False,True,False,False
1547,S2,0.928571429,0.642857143,0.785714286,5,6,6,151199.463,130820.67,92197.259,40244.467,61315.878,27483.269,94067.321,82604.654,33879.746,29812.117,24227.95,21276.438,92832.309,43715.285,-14272.629,-16221.24,-9597.799,-13144.103,-14041.686,-8717.685,5085.197,-5293.15,-502.493,True,False,False,False,False,False,False,True,False
516,S4,0.5,0.071428571,0.785714286,4,4,4,713235.0,428510.0,414070.0,443764.0,253360.0,246992.0,248942.0,106232.0,83279.0,194869.0,170976.0,153873.0,360167.0,326902.0,28774.0,24558.0,19378.0,10115.0,11047.0,11882.0,54237.0,49010.0,40034.0,False,True,False,False,False,False,True,False,False
179,S2,0.928571429,0.785714286,0.785714286,5,4,5,31344.866,33084.0,32627.134,30978.13,31443.371,31072.413,4582.359,4889.668,3225.676,24382.029,24695.129,26076.255,32740.659,35653.278,1839.297,3020.171,583.557,-307.309,1963.993,100.746,2310.06,3162.972,610.931,False,False,False,True,True,False,False,False,False
1550,S2,0.928571429,0.785714286,0.785714286,5,5,7,69763.0,71593.0,118663.0,12058.0,9909.0,16401.0,23283.0,25869.0,23093.0,12306.0,9820.0,40252.0,33075.0,30237.0,-1075.0,-1527.0,-19459.0,-2892.0,-5143.0,-21826.0,5406.0,5414.0,5798.0,False,False,False,True,False,False,False,True,False
1178,S2,0.928571429,0.785714286,0.785714286,3,2,3,1312309.388,1056110.372,876229.645,607270.372,442988.309,142814.779,606188.829,553495.603,472840.79,161297.159,173509.217,151430.73,275193.783,266826.333,80622.626,74990.493,51667.61,52693.226,80654.813,42729.457,98472.193,92747.053,93574.292,False,True,False,False,False,False,False,True,False
1802,S3,0.785714286,0.5,0.785714286,4,0,1,47598.993,17387.773,25327.179,21793.459,15278.779,19075.159,28133.32,13879.59,15332.863,8124.454,2579.945,5716.707,33791.653,28403.764,328.253,4347.108,3974.114,-854.647,3425.7,3028.922,3519.286,4803.416,4437.596,False,False,False,False,False,False,True,False,False
490,S3,0.785714286,0.5,0.785714286,7,4,3,964143.0,476821.196,247773.223,957644.0,470778.785,244270.243,52172.0,60368.327,57638.63,618543.0,414557.51,188011.084,2587181.0,1351546.145,-19638.0,2803.035,14250.011,-15454.0,2729.697,10701.568,-13315.0,4014.806,17257.403,False,True,False,False,False,False,True,False,False
1342,S2,0.785714286,0.785714286,0.785714286,4,3,2,51075.605,41543.044,35239.963,27917.332,26365.778,21019.856,25967.318,25939.736,24805.676,9610.186,6817.754,5325.752,24571.275,25200.138,617.376,1769.64,2564.777,427.581,1440.899,1852.97,1681.177,3419.734,2955.764,False,False,True,False,False,False,False,True,False
1852,S4,0.928571429,0.071428571,0.785714286,2,2,2,125612.33834980988,59282.011,42822.3,63532.27164638783,30678.526,21686.144,44583.56873003802,23720.208,17629.232,42759.767684410646,25333.705,16143.575,109096.20115209126,41358.639,7082.679908745247,3639.649,2105.638,5898.350980988593,5653.211,3919.993,12655.215423387095,4772.298,3238.644,True,False,False,False,False,False,False,False,True
1308,S2,0.785714286,0.785714286,0.785714286,5,6,6,77923.939,79912.023,84591.718,59161.739,59731.755,65901.974,33307.495,33690.969,37214.95,21004.244,19890.141,19920.781,53270.052,45042.525,-698.281,-3243.773,-3716.169,-1002.199,-3568.652,-3572.538,4538.236,1708.883,2252.916,False,False,True,False,False,False,False,True,False
1265,S2,0.785714286,0.785714286,0.785714286,5,5,6,80787.245,81762.602,69161.889,44566.126,43690.808,30416.467,17105.086,18296.01,15789.164,53180.806,59515.034,47281.217,102305.064,97988.389,3079.056,2752.854,1528.435,1035.944,815.646,-666.595,7182.497,6644.871,5114.625,False,False,True,False,False,False,False,True,False
64,S2,0.785714286,0.785714286,0.785714286,4,4,5,144948.33794392523,65766.275,67901.278,82661.31893613708,55365.366,56519.569,54930.01125700934,14098.734,14571.74,58482.62091900312,16576.478,18755.045,135104.59587383177,8217.539,10401.377903426792,321.933,462.963,6873.286386292835,496.997,240.274,16713.743878548896,1156.468,1170.58,False,False,True,False,False,False,False,False,True
1258,S2,0.785714286,0.785714286,0.785714286,6,6,7,135032.261,122857.485,114663.838,96144.609,92191.963,76411.251,28613.225,33760.705,37908.033,69170.051,54620.835,44868.775,123010.325,104147.429,-656.309,-4419.38,-39952.389,-6141.736,-5472.467,-42663.973,2293.705,-1817.688,-35825.245,False,False,True,False,False,False,False,True,False
378,S3,0.785714286,0.071428571,0.785714286,5,3,3,463116.67,283375.572,217702.415,408539.054,232702.408,180945.264,85416.933,76366.287,49458.441,219394.192,124130.503,94426.449,361388.599,415848.226,8636.364,26996.623,22881.54,5450.15,18563.745,16370.609,13852.059,32728.889,27679.526,False,True,False,False,False,False,True,False,False
496,S2,0.785714286,0.785714286,0.785714286,4,4,3,8763.234,7012.83,4776.0,7106.63,6632.476,4395.161,1139.378,1077.904,722.076,5697.599,4457.169,3509.019,9020.842,8269.688,237.969,693.903,609.338,61.473,355.829,381.425,529.482,924.388,843.647,False,False,True,False,False,False,True,False,False
447,S2,0.785714286,0.785714286,0.785714286,2,2,3,1203.43,1046.844,1395.26,1101.219,899.158,1209.937,623.024,537.217,468.725,453.746,415.952,854.059,1771.274,2077.178,123.549,98.653,69.0,85.806,68.493,54.032,178.825,162.585,129.9,True,False,False,False,False,False,False,False,True
1324,S3,0.785714286,0.5,0.785714286,3,5,3,32242.948,35634.665,34865.653,22436.277,23734.453,21329.064,16566.321,16441.979,17418.729,11619.47,12160.216,11263.87,44955.276,35027.998,1025.31,-607.725,1393.652,124.344,-976.751,817.769,2408.858,808.329,2707.221,False,False,True,False,False,False,False,True,False
413,S2,0.928571429,0.642857143,0.785714286,2,2,3,42900.059,40618.038,30423.499,41212.704,38875.028,28405.445,16314.647,14349.075,10221.419,26366.652,26069.076,19993.789,65324.861,44170.714,7403.629,5684.932,3315.534,6093.23,4127.656,3028.352,7666.669,5985.101,3614.328,True,False,False,False,False,False,True,False,False
176,S2,0.928571429,0.785714286,0.785714286,3,4,4,12678.067,17473.414,18542.595,11988.193,13398.861,14165.956,6493.936,8724.577,8546.249,2460.376,4587.711,6626.292,6666.835,6692.252,141.432,316.221,303.604,1453.497,161.776,99.516,695.32,1082.813,945.747,False,False,False,True,True,False,False,False,False
1192,S2,0.928571429,0.785714286,0.785714286,2,3,2,29559.0,27550.0,25142.0,20677.0,18135.0,15439.0,16873.0,18168.0,15636.0,10675.0,6822.0,6333.0,23560.0,20108.0,5795.0,3590.0,4527.0,4053.0,2426.0,2667.0,7032.0,4618.0,5530.0,True,False,False,False,False,False,False,True,False
1507,S3,0.785714286,0.214285714,0.785714286,4,5,6,29017.503,29332.185,34449.067,10022.788,9158.828,13666.576,5258.856,4702.575,5152.084,11859.81,10670.096,14889.213,38895.938,32313.97,949.313,1122.497,-772.406,165.537,-481.223,-2018.778,3676.685,2955.009,1954.06,False,False,False,False,False,False,False,True,False
341,S3,0.357142857,0.785714286,0.785714286,4,4,4,381256.781,384813.71,386524.051,176940.331,197260.72,183704.395,339037.301,333187.075,338188.08,14367.052,9881.498,8282.879,30101.723,27408.675,-5581.786,-6468.494,-6419.149,5850.226,-5001.005,-4905.887,11217.431,10002.646,9853.885,False,True,False,False,False,False,False,True,False
964,S3,0.785714286,0.357142857,0.785714286,6,6,6,306956.659,322813.857,341312.865,139513.106,138627.281,133373.34,61981.21,71222.975,87318.638,224479.731,60965.672,62973.456,203678.584,167250.964,8474.503,-815.714,-21569.433,-8097.441,-17907.579,-28985.458,29310.587,22665.195,-3931.902,False,False,True,False,False,False,True,False,False
1799,S3,0.785714286,0.214285714,0.785714286,4,3,2,265506.349,237628.981,135852.929,79014.654,65434.835,44285.316,152941.095,145762.766,86714.959,57640.365,43229.279,46929.261,203494.767,175005.207,2382.693,4359.316,13579.849,-2230.926,-1189.508,9851.398,19200.275,19035.013,17619.159,False,False,False,False,False,False,True,False,False
1544,S2,0.928571429,0.785714286,0.785714286,2,4,5,119261.62,119545.704,131530.413,31391.117,31690.886,38268.876,86739.808,80502.295,82540.395,2808.903,14918.625,17890.852,720.319,4636.999,-1067.901,-5855.465,-1162.56,6237.512,-2038.099,-694.943,-1027.81,-5813.849,-1120.417,True,False,False,False,False,False,False,True,False
849,S3,0.785714286,0.214285714,0.785714286,3,4,4,75387.523,64933.471,63475.003,46981.899,36349.575,32400.549,30896.777,28632.063,28861.705,34116.582,24936.915,23890.501,72952.144,57663.058,3368.549,2454.319,548.122,1751.862,-546.203,205.92,5077.982,4453.81,1723.384,False,False,True,False,False,False,False,True,False
1195,S2,0.928571429,0.642857143,0.785714286,5,4,4,875509.0,711967.0,629120.0,498566.0,353701.0,315306.0,49773.0,185164.0,180211.0,398158.0,282899.0,209442.0,663864.0,548026.0,36044.0,33465.0,27432.0,12522.0,8119.0,4885.0,79525.0,77954.0,65626.0,True,False,False,False,False,False,False,True,False
1621,S4,0.357142857,0.642857143,0.785714286,4,3,5,3552.625,3733.273,3677.078,1681.502,1664.69,1059.326,1489.566,1288.022,727.043,640.008,714.108,422.186,923.055,1032.644,359.205,99.348,196.531,201.547,760.977,78.305,556.664,649.156,426.176,False,True,False,False,False,False,False,False,True
1812,S2,0.928571429,0.5,0.785714286,1,1,1,90164.96244594594,18313.0,18010.0,42231.76272972973,5845.0,5223.0,28526.612756756756,15340.0,14326.0,31406.53935135135,2139.0,2827.0,52246.46078378379,10630.0,-787.9962972972974,2552.0,3059.0,-2359.1967972972975,2022.0,2415.0,7005.388067567567,3897.0,4393.0,False,False,False,True,False,False,True,False,False
1788,S2,0.928571429,0.5,0.785714286,3,3,3,125612.33834980988,11449.165,11538.059,63532.27164638783,11210.566,11260.114,44583.56873003802,2545.752,1159.53,42759.767684410646,6840.63,8193.644,109096.20115209126,19748.879,7082.679908745247,1975.01,821.199,5898.350980988593,1386.221,584.287,12655.215423387095,2067.129,991.049,True,False,False,False,False,False,True,False,False
1556,S3,0.928571429,0.357142857,0.785714286,5,3,3,11168.644,10462.366,7829.082,7722.128,7692.585,5566.53,4703.937,4826.282,2304.565,5117.151,4556.694,3906.501,18512.111,18739.492,-294.638,744.618,896.594,-213.2,474.682,633.133,141.054,997.269,979.588,True,False,False,False,False,False,False,True,False
503,S2,0.928571429,0.785714286,0.785714286,2,2,3,29849.266,35687.189,46177.943,27600.84,33385.474,44022.135,19641.824,17154.003,13598.511,8222.775,16277.672,30722.979,67931.352,68272.776,3927.431,4906.128,7246.672,2487.821,3555.492,4731.853,4744.678,5336.325,7596.107,True,False,False,False,False,False,True,False,False
245,S3,0.642857143,0.5,0.785714286,7,7,2,2513.162,2505.788,2067.328,2025.301,1908.594,1312.166,124.117,318.179,795.963,513.654,468.638,1230.47,1867.737,2287.304,-122.071,-380.567,221.387,-194.062,-477.785,169.642,74.411,-184.697,368.086,False,False,False,False,False,True,False,False,False
701,S2,0.928571429,0.5,0.785714286,1,3,4,18993.597,22735.992,17833.152,16201.428,20706.34,15515.074,9808.406,6199.162,3790.237,7940.017,12051.091,6665.94,25753.818,20836.047,5444.312,4235.215,891.772,3611.997,2849.747,775.75,5752.608,4533.005,1151.976,False,False,False,True,False,False,False,False,True
1042,S4,0.214285714,0.5,0.785714286,4,3,4,129722.0,91635.0,68745.0,64762.0,62542.0,46548.0,52176.0,45173.0,21546.0,71893.0,44826.0,44056.0,55514.0,45090.0,5281.0,5850.0,5630.0,4350.0,4972.0,3772.0,11177.0,9896.0,9584.0,False,True,False,False,False,False,True,False,False
1098,S3,0.785714286,0.5,0.785714286,3,4,4,354848.279,336498.818,334650.933,88118.974,85710.075,94206.898,153031.278,131933.318,114711.109,90749.434,81678.526,87960.92,128385.528,126903.72,29618.054,30613.177,30101.214,19940.555,20166.783,18734.861,63103.229,61374.785,60977.039,False,True,False,False,True,False,False,False,False
1096,S3,0.785714286,0.5,0.785714286,3,4,3,723076.88,729619.092,692059.182,244615.691,218598.706,190151.495,298735.895,281874.292,283106.075,284095.394,230351.978,181965.633,281793.864,273041.83,34614.272,18067.996,32677.523,24861.603,15389.496,25427.371,164108.214,127498.187,128350.517,False,True,False,False,True,False,False,False,False
1185,S3,0.785714286,0.5,0.785714286,4,4,5,91703.718,78273.122,64935.506,70699.458,61895.996,51175.85,19417.439,14256.038,9875.661,55550.673,49812.431,43105.878,141044.216,110297.455,11431.192,7676.288,554.556,7185.691,4362.888,831.677,12348.327,8897.986,884.556,False,False,False,False,False,False,False,True,False
971,S3,0.357142857,0.785714286,0.785714286,4,4,4,144948.33794392523,152296.403,140854.841,82661.31893613708,95523.529,99200.542,54930.01125700934,50365.184,48144.232,58482.62091900312,58403.706,48106.86,135104.59587383177,111048.446,10401.377903426792,2935.73,4349.382,6873.286386292835,2189.391,2623.653,16713.743878548896,9032.309,9151.359,False,False,True,False,False,False,True,False,False
